Date,GLD,TLT,XLE,XLF,XLK,XLP,XLV
2010-01-04,109.80000305175781,56.984092712402344,17.52925682067871,9.019768714904785,9.404682159423828,17.487051010131836,24.186006546020508
2010-01-05,109.69999694824219,57.35210418701172,17.672327041625977,9.185554504394531,9.392562866210938,17.49361228942871,23.94881248474121
2010-01-06,111.51000213623047,56.58433532714844,17.883949279785156,9.203971862792969,9.28747844696045,17.480493545532227,24.193660736083984
2010-01-07,110.81999969482422,56.67951965332031,17.857133865356445,9.400456428527832,9.251106262207031,17.480493545532227,24.27782440185547
2010-01-08,111.37000274658203,56.654178619384766,17.973371505737305,9.345194816589355,9.311729431152344,17.421483993530273,24.316078186035156
2010-01-11,112.8499984741211,56.34325408935547,17.94952964782715,9.351333618164062,9.275361061096191,17.46738052368164,24.45380210876465
2010-01-12,110.48999786376953,57.30769348144531,17.690210342407227,9.216251373291016,9.174317359924316,17.56572723388672,24.27782440185547
2010-01-13,111.54000091552734,56.64141845703125,17.75578498840332,9.320633888244629,9.263232231140137,17.69031524658203,24.599180221557617
2010-01-14,112.02999877929688,57.43452835083008,17.806455612182617,9.363617897033691,9.28747844696045,17.63786506652832,24.821073532104492
2010-01-15,110.86000061035156,57.789886474609375,17.663387298583984,9.173269271850586,9.158153533935547,17.5526180267334,24.652748107910156
2010-01-19,111.5199966430664,57.624908447265625,17.824342727661133,9.289937973022461,9.315776824951172,17.65753173828125,25.249544143676758
2010-01-20,108.94000244140625,58.20865249633789,17.547136306762695,9.265372276306152,9.166234970092773,17.52638816833496,25.035314559936523
2010-01-21,107.37000274658203,58.475154876708984,17.1894588470459,9.001352310180664,9.06924057006836,17.277238845825195,24.492061614990234
2010-01-22,107.16999816894531,58.37364196777344,16.781108856201172,8.706625938415527,8.753994941711426,17.237895965576172,24.224266052246094
2010-01-25,107.4800033569336,58.10712432861328,16.89139175415039,8.755745887756348,8.826746940612793,17.270679473876953,24.224266052246094
2010-01-26,107.55999755859375,58.126197814941406,16.784090042114258,8.602242469787598,8.802491188049316,17.251008987426758,24.086536407470703
2010-01-27,106.52999877929688,58.094444274902344,16.718509674072266,8.811009407043457,8.875244140625,17.29034996032715,24.254865646362305
2010-01-28,106.4800033569336,58.06277084350586,16.542652130126953,8.76802921295166,8.620622634887695,17.24444580078125,24.10184097290039
2010-01-29,105.95999908447266,58.570335388183594,16.24459457397461,8.706625938415527,8.471089363098145,17.178882598876953,23.933513641357422
2010-02-01,108.3499984741211,58.03865051269531,16.781108856201172,8.853986740112305,8.568085670471191,17.310014724731445,24.07123374938965
2010-02-02,109.12999725341797,58.20420837402344,17.001676559448242,8.939945220947266,8.652958869934082,17.559175491333008,24.568571090698242
2010-02-03,108.69999694824219,57.52927780151367,16.85562515258789,8.841707229614258,8.673164367675781,17.43459701538086,24.23957061767578
2010-02-04,104.37000274658203,58.439823150634766,16.164112091064453,8.46102237701416,8.430670738220215,17.080528259277344,23.62744903564453
2010-02-05,104.68000030517578,58.567169189453125,16.16708755493164,8.559264183044434,8.515544891357422,17.03462791442871,23.589200973510742
2010-02-08,104.04000091552734,58.643516540527344,16.018056869506836,8.387341499328613,8.479171752929688,17.01495933532715,23.47442626953125
2010-02-09,105.41000366210938,58.05776596069336,16.354875564575195,8.473304748535156,8.551921844482422,17.218219757080078,23.65805435180664
2010-02-10,105.12000274658203,57.50375747680664,16.286325454711914,8.540847778320312,8.527668952941895,17.198545455932617,23.512685775756836
2010-02-11,107.12999725341797,57.191768646240234,16.563518524169922,8.559264183044434,8.616582870483398,17.33624839782715,23.67336082458496
2010-02-12,107.04000091552734,57.42735290527344,16.569486618041992,8.56540298461914,8.6327486038208,17.33624839782715,23.619808197021484
2010-02-16,109.62000274658203,57.535587310791016,16.959941864013672,8.743463516235352,8.762080192565918,17.51327896118164,23.826387405395508
2010-02-17,109.25,56.87977600097656,16.936107635498047,8.774166107177734,8.786330223083496,17.63786506652832,24.01002311706543
2010-02-18,109.9800033569336,56.65055465698242,17.03148651123047,8.829428672790527,8.842912673950195,17.742767333984375,24.12479591369629
2010-02-19,109.47000122070312,56.956199645996094,17.097063064575195,8.878547668457031,8.818662643432617,17.782108306884766,24.12479591369629
2010-02-22,109.06999969482422,56.720619201660156,16.86158561706543,8.995209693908691,8.802491188049316,17.782108306884766,24.055938720703125
2010-02-23,107.88999938964844,57.60563659667969,16.58140754699707,8.829428672790527,8.693373680114746,17.683753967285156,23.826387405395508
2010-02-24,107.36000061035156,57.745758056640625,16.68572998046875,8.982930183410645,8.778246879577637,17.795217514038086,24.002370834350586
2010-02-25,108.30999755859375,58.0704345703125,16.69466781616211,8.958372116088867,8.753994941711426,17.808338165283203,24.017667770385742
2010-02-26,109.43000030517578,58.36975860595703,16.733417510986328,9.013630867004395,8.76612377166748,17.72309684753418,24.025325775146484
2010-03-01,109.43000030517578,58.344215393066406,16.888408660888672,9.038192749023438,8.879287719726562,17.84767723083496,24.254865646362305
2010-03-02,111.0199966430664,58.267547607421875,17.028505325317383,9.068891525268555,8.867159843444824,17.91324234008789,24.339031219482422
2010-03-03,111.62999725341797,58.12065505981445,17.10301971435547,9.075029373168945,8.87120246887207,17.9198055267334,24.23957061767578
2010-03-04,110.83000183105469,58.42719268798828,17.01360511779785,9.167139053344727,8.907577514648438,17.978809356689453,24.163047790527344
2010-03-05,110.80999755859375,57.66071319580078,17.332534790039062,9.345194816589355,9.01669979095459,18.09027671813965,24.49970817565918
2010-03-08,109.87999725341797,57.36049270629883,17.305706024169922,9.363617897033691,9.06519603729248,18.02471351623535,24.354331970214844
2010-03-09,109.72000122070312,57.3732795715332,17.305706024169922,9.39431381225586,9.105612754821777,17.998485565185547,24.339031219482422
2010-03-10,108.47000122070312,57.226375579833984,17.457717895507812,9.498698234558105,9.166234970092773,17.972257614135742,24.354331970214844
2010-03-11,108.5999984741211,57.43717575073242,17.42790985107422,9.57851791381836,9.202610969543457,18.00503921508789,24.545625686645508
2010-03-12,107.94999694824219,57.794883728027344,17.436851501464844,9.54167366027832,9.194527626037598,18.01815414428711,24.361984252929688
2010-03-15,108.36000061035156,57.718170166015625,17.258012771606445,9.54167366027832,9.186441421508789,18.155853271484375,24.522666931152344
2010-03-16,110.4000015258789,58.1781120300293,17.413013458251953,9.658337593078613,9.255149841308594,18.2410888671875,24.591524124145508
2010-03-17,109.58999633789062,58.42719268798828,17.603778839111328,9.774999618530273,9.283437728881836,18.319766998291016,24.599180221557617
2010-03-18,110.33999633789062,58.235626220703125,17.341472625732422,9.719738960266113,9.295564651489258,18.33944320678711,24.76751136779785
2010-03-19,108.27999877929688,58.293094635009766,17.132993698120117,9.655738830566406,9.240018844604492,18.285446166992188,24.75830078125
2010-03-22,107.75,58.35700225830078,17.08812713623047,9.704971313476562,9.30894660949707,18.377635955810547,24.919517517089844
2010-03-23,108.31999969482422,58.08232116699219,17.153940200805664,9.784975051879883,9.398140907287598,18.52248764038086,25.04233741760254
2010-03-24,106.30000305175781,57.021915435791016,17.055227279663086,9.791130065917969,9.35354232788086,18.39080047607422,24.773656845092773
2010-03-25,106.77999877929688,56.65788269042969,16.768081665039062,9.834203720092773,9.369760513305664,18.364463806152344,24.673852920532227
2010-03-26,108.58999633789062,56.81755447387695,16.774063110351562,9.846513748168945,9.325162887573242,18.377635955810547,24.489601135253906
2010-03-29,108.75,56.60035705566406,17.100093841552734,9.858819961547852,9.35354232788086,18.463228225708008,24.750619888305664
2010-03-30,107.97000122070312,56.77926254272461,17.127010345458984,9.797280311584473,9.394084930419922,18.49615478515625,24.750619888305664
2010-03-31,108.94999694824219,57.168846130371094,17.20477294921875,9.815739631652832,9.365705490112305,18.39080047607422,24.666173934936523
2010-04-01,110.26000213623047,57.029136657714844,17.509876251220703,9.895743370056152,9.3494873046875,18.509319305419922,24.804359436035156
2010-04-05,110.88999938964844,56.08020782470703,17.820947647094727,9.994209289550781,9.45895767211914,18.509319305419922,24.735273361206055
2010-04-06,111.02999877929688,56.16992950439453,17.820947647094727,10.09882926940918,9.46706485748291,18.450057983398438,24.719911575317383
2010-04-07,112.48999786376953,56.88808059692383,17.644472122192383,10.061908721923828,9.430580139160156,18.33153533935547,24.61244010925293
2010-04-08,112.6500015258789,56.913700103759766,17.70728302001953,10.141911506652832,9.446795463562012,18.364463806152344,24.520309448242188
2010-04-09,113.63999938964844,57.04836654663086,17.895723342895508,10.1788330078125,9.51977252960205,18.463228225708008,24.627796173095703
2010-04-12,113.01000213623047,57.349674224853516,17.937597274780273,10.221915245056152,9.540045738220215,18.52248764038086,24.55869483947754
2010-04-13,112.69000244140625,57.53561782836914,17.874788284301758,10.228065490722656,9.568427085876465,18.463228225708008,24.58172607421875
2010-04-14,113.02999877929688,57.13169479370117,18.045278549194336,10.492691993713379,9.706282615661621,18.48956871032715,24.497272491455078
2010-04-15,113.6500015258789,57.19581985473633,18.042285919189453,10.449613571166992,9.750876426696777,18.456655502319336,24.42818832397461
2010-04-16,111.23999786376953,57.612525939941406,17.737192153930664,10.068059921264648,9.621134757995605,18.377635955810547,24.28232192993164
2010-04-19,111.1500015258789,57.47151565551758,17.761123657226562,10.166525840759277,9.641407012939453,18.450057983398438,24.481922149658203
2010-04-20,111.45999908447266,57.67665481567383,18.10810089111328,10.30191421508789,9.694114685058594,18.502737045288086,24.53566551208496
2010-04-21,112.30999755859375,58.15113830566406,18.090139389038086,10.240375518798828,9.714385986328125,18.502737045288086,24.105756759643555
2010-04-22,111.83999633789062,57.977996826171875,18.135011672973633,10.295761108398438,9.738712310791016,18.502737045288086,23.82938003540039
2010-04-23,113.19000244140625,57.77284622192383,18.57170867919922,10.326530456542969,9.763036727905273,18.456655502319336,24.06736946105957
2010-04-26,112.75,57.836997985839844,18.50889778137207,10.166525840759277,9.750876426696777,18.41713523864746,23.81402587890625
2010-04-27,114.62999725341797,58.65116882324219,17.94058609008789,9.82189655303955,9.560318946838379,18.094491958618164,23.53765296936035
2010-04-28,114.30999755859375,58.15113830566406,18.123048782348633,9.963441848754883,9.588699340820312,18.23935890197754,23.69120216369629
2010-04-29,114.27999877929688,58.394718170166016,18.143983840942383,10.191141128540039,9.686006546020508,18.298616409301758,24.01363182067871
2010-04-30,115.36000061035156,59.06796646118164,17.91965675354004,9.944979667663574,9.483283042907715,18.19326400756836,23.706541061401367
2010-05-03,115.7300033569336,58.990699768066406,18.123048782348633,10.13575553894043,9.613024711608887,18.298616409301758,23.82171058654785
2010-05-04,114.87000274658203,60.052303314208984,17.63848876953125,9.858819961547852,9.337326049804688,18.11424446105957,23.683521270751953
2010-05-05,115.08999633789062,60.40612030029297,17.360319137573242,9.803435325622559,9.296780586242676,18.180091857910156,23.760290145874023
2010-05-06,118.48999786376953,62.27191925048828,16.768081665039062,9.39111042022705,9.017024040222168,17.725749969482422,23.123096466064453
2010-05-07,118.2699966430664,61.493431091308594,16.448036193847656,9.286492347717285,8.81835651397705,17.607221603393555,22.816022872924805
2010-05-10,117.56999969482422,60.21955490112305,17.15094566345215,9.803435325622559,9.223801612854004,18.120830535888672,23.430185317993164
2010-05-11,120.66000366210938,60.06515884399414,17.037277221679688,9.766510963439941,9.16298770904541,18.11424446105957,23.384111404418945
2010-05-12,121.4000015258789,59.608360290527344,17.273576736450195,9.87728500366211,9.40219783782959,18.23935890197754,23.576045989990234
2010-05-13,120.55999755859375,60.000816345214844,17.16290283203125,9.698814392089844,9.264345169067383,18.127412796020508,23.32269859313965
2010-05-14,120.37000274658203,61.04312515258789,16.821914672851562,9.446500778198242,9.085951805114746,17.956222534179688,23.00794219970703
2010-05-17,119.36000061035156,60.81791687011719,16.648435592651367,9.452654838562012,9.130556106567383,18.14716911315918,23.00794219970703
2010-05-18,119.48999786376953,61.75083541870117,16.51982307434082,9.181869506835938,8.99270248413086,18.04181480407715,22.82369613647461
2010-05-19,116.62999725341797,61.95669937133789,16.331377029418945,9.19417953491211,8.923773765563965,17.995729446411133,22.769956588745117
2010-05-20,115.83999633789062,63.26272964477539,15.601555824279785,8.769554138183594,8.639961242675781,17.46236801147461,22.05599594116211
2010-05-21,115.22000122070312,63.327022552490234,15.873746871948242,9.077253341674805,8.704832077026367,17.52821159362793,22.10973358154297
2010-05-24,116.83999633789062,63.108272552490234,15.511815071105957,8.818784713745117,8.664289474487305,17.40311050415039,22.05599594116211
2010-05-25,117.36000061035156,63.41714859008789,15.547719955444336,8.898784637451172,8.639961242675781,17.19899559020996,21.963871002197266
2010-05-26,118.47000122070312,63.23696517944336,15.514815330505371,8.837249755859375,8.554819107055664,17.087047576904297,21.8256893157959
2010-05-27,118.69000244140625,61.802249908447266,16.172853469848633,9.237258911132812,8.846742630004883,17.436033248901367,22.270946502685547
2010-05-28,118.87999725341797,62.08538055419922,15.867767333984375,9.03417682647705,8.773762702941895,17.35042953491211,22.163475036621094
2010-06-01,119.91000366210938,62.5217170715332,15.114006042480469,8.84339714050293,8.688619613647461,17.31093406677246,21.917808532714844
2010-06-02,119.77999877929688,61.927825927734375,15.769062995910645,9.120333671569824,8.883227348327637,17.607221603393555,22.393783569335938
2010-06-03,117.95999908447266,61.4759635925293,15.981420516967773,9.0711030960083,8.972431182861328,17.633573532104492,22.524293899536133
2010-06-04,119.19000244140625,63.12855911254883,15.419102668762207,8.708012580871582,8.684563636779785,17.166061401367188,21.86407470703125
2010-06-07,121.48999786376953,63.612754821777344,15.284492492675781,8.535696983337402,8.558876991271973,17.03436851501465,21.833358764648438
2010-06-08,121.0,63.29639434814453,15.538738250732422,8.714164733886719,8.575093269348145,17.31093406677246,21.887104034423828
2010-06-09,120.55999755859375,63.22536849975586,15.37722110748291,8.621850967407227,8.530497550964355,17.27800750732422,21.787303924560547
