Date,GLD,TLT,XLE,XLF,XLK,XLP,XLV
2010-01-04,109.80000305175781,56.984092712402344,17.529251098632812,9.019767761230469,9.404687881469727,17.48705291748047,24.185998916625977
2010-01-05,109.69999694824219,57.352108001708984,17.672327041625977,9.185550689697266,9.39256477355957,17.493608474731445,23.948808670043945
2010-01-06,111.51000213623047,56.5843620300293,17.88395118713379,9.20397663116455,9.287477493286133,17.480491638183594,24.193660736083984
2010-01-07,110.81999969482422,56.67949676513672,17.85712242126465,9.400453567504883,9.251107215881348,17.480491638183594,24.27782440185547
2010-01-08,111.37000274658203,56.65411376953125,17.97338104248047,9.345195770263672,9.31173324584961,17.421478271484375,24.31607437133789
2010-01-11,112.8499984741211,56.34329605102539,17.949527740478516,9.351330757141113,9.27535629272461,17.467382431030273,24.45380210876465
2010-01-12,110.48999786376953,57.30767059326172,17.690204620361328,9.216253280639648,9.17431926727295,17.565732955932617,24.27782440185547
2010-01-13,111.54000091552734,56.64145278930664,17.755788803100586,9.320635795593262,9.263232231140137,17.690311431884766,24.599185943603516
2010-01-14,112.02999877929688,57.43458938598633,17.806459426879883,9.36361312866211,9.287477493286133,17.637861251831055,24.82107162475586
2010-01-15,110.86000061035156,57.78984451293945,17.66337776184082,9.173272132873535,9.158149719238281,17.5526180267334,24.652740478515625
2010-01-19,111.5199966430664,57.624942779541016,17.824342727661133,9.289934158325195,9.31577205657959,17.657527923583984,25.249553680419922
2010-01-20,108.94000244140625,58.2086296081543,17.547136306762695,9.265372276306152,9.166237831115723,17.526390075683594,25.03531265258789
2010-01-21,107.37000274658203,58.47514724731445,17.18946075439453,9.001347541809082,9.069235801696777,17.277233123779297,24.492061614990234
2010-01-22,107.16999816894531,58.37364959716797,16.781110763549805,8.706625938415527,8.753997802734375,17.237903594970703,24.22426986694336
2010-01-25,107.4800033569336,58.107147216796875,16.891389846801758,8.755745887756348,8.826742172241211,17.270671844482422,24.22426986694336
2010-01-26,107.55999755859375,58.12617874145508,16.784088134765625,8.602245330810547,8.802495002746582,17.251008987426758,24.0865421295166
2010-01-27,106.52999877929688,58.09443664550781,16.718515396118164,8.811009407043457,8.875246047973633,17.29034996032715,24.254863739013672
2010-01-28,106.4800033569336,58.0627326965332,16.542659759521484,8.768028259277344,8.620627403259277,17.24445343017578,24.101844787597656
2010-01-29,105.95999908447266,58.57030487060547,16.244590759277344,8.706625938415527,8.471087455749512,17.178882598876953,23.933507919311523
2010-02-01,108.3499984741211,58.03865432739258,16.781110763549805,8.853988647460938,8.568089485168457,17.310012817382812,24.071231842041016
2010-02-02,109.12999725341797,58.20417785644531,17.001684188842773,8.939947128295898,8.652958869934082,17.559175491333008,24.568572998046875
2010-02-03,108.69999694824219,57.52926254272461,16.85562515258789,8.841707229614258,8.673164367675781,17.434598922729492,24.23956298828125
2010-02-04,104.37000274658203,58.439796447753906,16.164119720458984,8.461023330688477,8.430670738220215,17.08053207397461,23.627450942993164
2010-02-05,104.68000030517578,58.56711959838867,16.167097091674805,8.55926513671875,8.515546798706055,17.034629821777344,23.589195251464844
2010-02-08,104.04000091552734,58.643550872802734,16.0180606842041,8.38734245300293,8.479171752929688,17.01495933532715,23.47443389892578
2010-02-09,105.41000366210938,58.057701110839844,16.354877471923828,8.473302841186523,8.551918983459473,17.218215942382812,23.658061981201172
2010-02-10,105.12000274658203,57.50376892089844,16.286317825317383,8.54084587097168,8.527667045593262,17.198549270629883,23.51268768310547
2010-02-11,107.12999725341797,57.19178771972656,16.56351661682129,8.55926513671875,8.616585731506348,17.336246490478516,23.673368453979492
2010-02-12,107.04000091552734,57.42738723754883,16.569482803344727,8.56540584564209,8.63275146484375,17.336246490478516,23.619802474975586
2010-02-16,109.62000274658203,57.53561782836914,16.95994758605957,8.743468284606934,8.762083053588867,17.513275146484375,23.826391220092773
2010-02-17,109.25,56.87973403930664,16.93610382080078,8.77416706085205,8.78632926940918,17.637861251831055,24.010019302368164
2010-02-18,109.9800033569336,56.65054702758789,17.031484603881836,8.829429626464844,8.84290885925293,17.742765426635742,24.124788284301758
2010-02-19,109.47000122070312,56.95619583129883,17.09705924987793,8.878547668457031,8.818666458129883,17.782114028930664,24.124788284301758
2010-02-22,109.06999969482422,56.72058868408203,16.86159324645996,8.995211601257324,8.802495002746582,17.782114028930664,24.055936813354492
2010-02-23,107.88999938964844,57.60565185546875,16.581411361694336,8.829429626464844,8.693371772766113,17.68375587463379,23.826391220092773
2010-02-24,107.36000061035156,57.7457275390625,16.68572998046875,8.982926368713379,8.778244018554688,17.79522705078125,24.00237274169922
2010-02-25,108.30999755859375,58.070472717285156,16.694673538208008,8.958369255065918,8.753997802734375,17.808338165283203,24.017671585083008
2010-02-26,109.43000030517578,58.36971664428711,16.733421325683594,9.013630867004395,8.766120910644531,17.723094940185547,24.025327682495117
2010-03-01,109.43000030517578,58.344207763671875,16.888416290283203,9.038191795349121,8.879287719726562,17.84768295288086,24.254863739013672
2010-03-02,111.0199966430664,58.267547607421875,17.028507232666016,9.068891525268555,8.86716079711914,17.913249969482422,24.33902931213379
2010-03-03,111.62999725341797,58.12063980102539,17.1030216217041,9.075035095214844,8.87120246887207,17.919801712036133,24.23956298828125
2010-03-04,110.83000183105469,58.427303314208984,17.013601303100586,9.167129516601562,8.907577514648438,17.978803634643555,24.163047790527344
2010-03-05,110.80999755859375,57.660736083984375,17.332530975341797,9.345195770263672,9.016700744628906,18.090280532836914,24.499711990356445
2010-03-08,109.87999725341797,57.36051940917969,17.305696487426758,9.36361312866211,9.06519603729248,18.024715423583984,24.35433578491211
2010-03-09,109.72000122070312,57.373260498046875,17.305696487426758,9.394319534301758,9.105610847473145,17.998483657836914,24.33902931213379
2010-03-10,108.47000122070312,57.226375579833984,17.457719802856445,9.498699188232422,9.166237831115723,17.97224998474121,24.35433578491211
2010-03-11,108.5999984741211,57.43714141845703,17.427915573120117,9.57851791381836,9.202610969543457,18.00503921508789,24.54561996459961
2010-03-12,107.94999694824219,57.794883728027344,17.436859130859375,9.54167652130127,9.194527626037598,18.018152236938477,24.361982345581055
2010-03-15,108.36000061035156,57.71818161010742,17.258012771606445,9.54167652130127,9.186441421508789,18.15584373474121,24.522663116455078
2010-03-16,110.4000015258789,58.17815017700195,17.413009643554688,9.65833854675293,9.255147933959961,18.2410888671875,24.59151840209961
2010-03-17,109.58999633789062,58.427303314208984,17.603775024414062,9.77500057220459,9.283437728881836,18.319766998291016,24.599185943603516
2010-03-18,110.33999633789062,58.235618591308594,17.341472625732422,9.719742774963379,9.29556655883789,18.339439392089844,24.767501831054688
2010-03-19,108.27999877929688,58.293128967285156,17.132993698120117,9.655740737915039,9.240017890930176,18.28545379638672,24.758296966552734
2010-03-22,107.75,58.35696792602539,17.088132858276367,9.704971313476562,9.308947563171387,18.37763023376465,24.919513702392578
2010-03-23,108.31999969482422,58.08230972290039,17.1539363861084,9.784971237182617,9.398138999938965,18.522489547729492,25.0423526763916
2010-03-24,106.30000305175781,57.02193832397461,17.055234909057617,9.791126251220703,9.353545188903809,18.390796661376953,24.773653030395508
2010-03-25,106.77999877929688,56.65788650512695,16.768081665039062,9.834206581115723,9.369759559631348,18.364465713500977,24.67384910583496
2010-03-26,108.58999633789062,56.81755828857422,16.774059295654297,9.846512794494629,9.325163841247559,18.37763023376465,24.489595413208008
2010-03-29,108.75,56.60034942626953,17.1000919342041,9.858818054199219,9.353545188903809,18.46323013305664,24.750619888305664
2010-03-30,107.97000122070312,56.77921676635742,17.127010345458984,9.797281265258789,9.394086837768555,18.49615478515625,24.750619888305664
2010-03-31,108.94999694824219,57.168853759765625,17.20477867126465,9.815743446350098,9.365704536437988,18.390796661376953,24.666175842285156
2010-04-01,110.26000213623047,57.02912521362305,17.509872436523438,9.895746231079102,9.349488258361816,18.509328842163086,24.804357528686523
2010-04-05,110.88999938964844,56.08022689819336,17.820945739746094,9.994211196899414,9.458955764770508,18.509328842163086,24.735265731811523
2010-04-06,111.02999877929688,56.16994094848633,17.820945739746094,10.098830223083496,9.467070579528809,18.450061798095703,24.71990203857422
2010-04-07,112.48999786376953,56.888038635253906,17.64447593688965,10.061903953552246,9.430578231811523,18.3315372467041,24.612442016601562
2010-04-08,112.6500015258789,56.91368865966797,17.70728302001953,10.141910552978516,9.446794509887695,18.364465713500977,24.52031135559082
2010-04-09,113.63999938964844,57.048336029052734,17.895723342895508,10.178832054138184,9.519773483276367,18.46323013305664,24.627788543701172
2010-04-12,113.01000213623047,57.349674224853516,17.937593460083008,10.221912384033203,9.540042877197266,18.522489547729492,24.558704376220703
2010-04-13,112.69000244140625,57.53561019897461,17.874786376953125,10.228066444396973,9.568427085876465,18.46323013305664,24.581735610961914
2010-04-14,113.02999877929688,57.13165283203125,18.04528045654297,10.492694854736328,9.706276893615723,18.48957061767578,24.497282028198242
2010-04-15,113.6500015258789,57.1958122253418,18.04228401184082,10.44960880279541,9.750876426696777,18.456642150878906,24.428192138671875
2010-04-16,111.23999786376953,57.61253356933594,17.737192153930664,10.068058967590332,9.621134757995605,18.37763023376465,24.28232765197754
2010-04-19,111.1500015258789,57.47150421142578,17.76112937927246,10.166524887084961,9.64140796661377,18.450061798095703,24.4819278717041
2010-04-20,111.45999908447266,57.676673889160156,18.108091354370117,10.301913261413574,9.694117546081543,18.502735137939453,24.535654067993164
2010-04-21,112.30999755859375,58.15110778808594,18.090137481689453,10.240376472473145,9.714383125305176,18.502735137939453,24.105751037597656
2010-04-22,111.83999633789062,57.97798538208008,18.135005950927734,10.295761108398438,9.738713264465332,18.502735137939453,23.82938003540039
2010-04-23,113.19000244140625,57.77283477783203,18.571712493896484,10.326534271240234,9.76303768157959,18.456642150878906,24.06736183166504
2010-04-26,112.75,57.83695983886719,18.50889778137207,10.166524887084961,9.750876426696777,18.417137145996094,23.81403160095215
2010-04-27,114.62999725341797,58.651187896728516,17.940589904785156,9.821900367736816,9.560315132141113,18.094493865966797,23.53765296936035
2010-04-28,114.30999755859375,58.15110778808594,18.123048782348633,9.963440895080566,9.588699340820312,18.239355087280273,23.69119644165039
